CH1,CH2,CH3,CH4,Ts,parameter,value
2.620000000e+2,-1.081250000e-1,-1.319062500e+1,1.276800000e+1,,,
2.620000000e+2,-9.209375000e-2,-1.280312500e+1,1.410675000e+1,,,
2.600000000e+2,-9.600000000e-2,-1.359687500e+1,1.344000000e+1,,,
2.599843750e+2,-1.000312500e-1,-1.359687500e+1,1.276275000e+1,,,
2.639531250e+2,-9.203125000e-2,-1.360000000e+1,1.476825000e+1,,,
2.660000000e+2,-1.040312500e-1,-1.400000000e+1,1.478925000e+1,,,
2.619843750e+2,-1.000625000e-1,-1.402187500e+1,1.347150000e+1,,,
2.660000000e+2,-9.996875000e-2,-1.280000000e+1,1.276800000e+1,,,
2.620000000e+2,-1.000312500e-1,-1.360000000e+1,1.480500000e+1,,,
2.639843750e+2,-9.600000000e-2,-1.438750000e+1,1.405425000e+1,,,
2.599843750e+2,-1.000312500e-1,-1.318750000e+1,1.209075000e+1,,,
2.640312500e+2,-9.996875000e-2,-1.360625000e+1,1.277325000e+1,,,
2.639843750e+2,-8.796875000e-2,-1.400312500e+1,1.277325000e+1,,,
2.620156250e+2,-1.078750000e-1,-1.439375000e+1,1.477350000e+1,,,
2.599843750e+2,-9.215625000e-2,-1.400937500e+1,1.411200000e+1,,,
2.639687500e+2,-9.200000000e-2,-1.320625000e+1,1.477875000e+1,,,
2.660468750e+2,-9.603125000e-2,-1.400000000e+1,1.277325000e+1,,,
2.619843750e+2,-1.000000000e-1,-1.320625000e+1,1.275225000e+1,,,
2.660156250e+2,-1.080000000e-1,-1.280000000e+1,1.411200000e+1,,,
2.619687500e+2,-1.040000000e-1,-1.437812500e+1,1.344000000e+1,,,
2.700781250e+2,-1.080000000e-1,-1.482500000e+1,1.477350000e+1,,,
2.658281250e+2,-1.000000000e-1,-1.319375000e+1,1.478400000e+1,,,
2.600156250e+2,-1.000000000e-1,-1.320312500e+1,1.478400000e+1,,,
2.640312500e+2,-9.606250000e-2,-1.360000000e+1,1.478400000e+1,,,
2.619843750e+2,-1.080937500e-1,-1.480000000e+1,1.410150000e+1,,,
2.640156250e+2,-1.040000000e-1,-1.319062500e+1,1.410675000e+1,,,
2.639843750e+2,-1.041250000e-1,-1.434375000e+1,1.543500000e+1,,,
2.659531250e+2,-9.200000000e-2,-1.520000000e+1,1.545075000e+1,,,
2.680156250e+2,-1.000000000e-1,-1.438125000e+1,1.478400000e+1,,,
2.659843750e+2,-9.600000000e-2,-1.240312500e+1,1.478400000e+1,,,
2.680156250e+2,-9.606250000e-2,-1.401250000e+1,1.409625000e+1,,,
2.639687500e+2,-1.120000000e-1,-1.400000000e+1,1.344000000e+1,,,
2.699687500e+2,-9.615625000e-2,-1.480000000e+1,1.412250000e+1,,,
2.639062500e+2,-9.593750000e-2,-1.480000000e+1,1.277325000e+1,,,
2.620312500e+2,-9.996875000e-2,-1.479687500e+1,1.612800000e+1,,,
2.639843750e+2,-1.080000000e-1,-1.359375000e+1,1.411200000e+1,,,
2.620156250e+2,-9.596875000e-2,-1.360000000e+1,1.411200000e+1,,,
2.680156250e+2,-1.000000000e-1,-1.440625000e+1,1.411200000e+1,,,
2.660000000e+2,-9.600000000e-2,-1.440000000e+1,1.411200000e+1,,,
2.679843750e+2,-1.040625000e-1,-1.478437500e+1,1.410675000e+1,,,
2.639843750e+2,-9.200000000e-2,-1.520312500e+1,1.478400000e+1,,,
2.679687500e+2,-9.603125000e-2,-1.440000000e+1,1.411725000e+1,,,
2.700156250e+2,-9.600000000e-2,-1.319687500e+1,1.344000000e+1,,,
2.619843750e+2,-1.000625000e-1,-1.561250000e+1,1.344000000e+1,,,
2.659687500e+2,-1.039062500e-1,-1.478750000e+1,1.411200000e+1,,,
2.700156250e+2,-9.609375000e-2,-1.480312500e+1,1.545600000e+1,,,
2.620625000e+2,-1.117500000e-1,-1.399375000e+1,1.413825000e+1,,,
2.620000000e+2,-1.040625000e-1,-1.480312500e+1,1.410675000e+1,,,
2.680000000e+2,-1.000312500e-1,-1.440625000e+1,1.546125000e+1,,,
2.679843750e+2,-1.079687500e-1,-1.559375000e+1,1.543500000e+1,,,
2.679843750e+2,-9.190625000e-2,-1.399375000e+1,1.479450000e+1,,,
2.659843750e+2,-1.001250000e-1,-1.520625000e+1,1.612800000e+1,,,
2.660156250e+2,-1.000625000e-1,-1.400937500e+1,1.411200000e+1,,,
2.700000000e+2,-9.600000000e-2,-1.440000000e+1,1.612800000e+1,,,
2.700000000e+2,-1.000312500e-1,-1.360000000e+1,1.276800000e+1,,,
2.700000000e+2,-1.000312500e-1,-1.440000000e+1,1.547700000e+1,,,
2.700000000e+2,-1.080312500e-1,-1.520000000e+1,1.545600000e+1,,,
2.680312500e+2,-9.987500000e-2,-1.479687500e+1,1.612800000e+1,,,
2.659843750e+2,-9.600000000e-2,-1.439687500e+1,1.478400000e+1,,,
2.679843750e+2,-9.996875000e-2,-1.480625000e+1,1.680000000e+1,,,
2.679843750e+2,-1.000000000e-1,-1.439687500e+1,1.412250000e+1,,,
2.679843750e+2,-1.000000000e-1,-1.559687500e+1,1.412250000e+1,,,
2.680156250e+2,-1.000000000e-1,-1.520000000e+1,1.680525000e+1,,,
2.700000000e+2,-1.000625000e-1,-1.559687500e+1,1.612800000e+1,,,
2.700625000e+2,-1.040312500e-1,-1.480000000e+1,1.612800000e+1,,,
2.759687500e+2,-9.993750000e-2,-1.599687500e+1,1.545600000e+1,,,
2.680468750e+2,-9.600000000e-2,-1.600312500e+1,1.545600000e+1,,,
2.719687500e+2,-1.000000000e-1,-1.560312500e+1,1.478400000e+1,,,
2.680000000e+2,-1.039375000e-1,-1.560625000e+1,1.480500000e+1,,,
2.699843750e+2,-1.119687500e-1,-1.599062500e+1,1.679475000e+1,,,
2.699843750e+2,-9.993750000e-2,-1.520312500e+1,1.344000000e+1,,,
2.720156250e+2,-1.000000000e-1,-1.640000000e+1,1.478400000e+1,,,
2.699375000e+2,-9.590625000e-2,-1.521875000e+1,1.546650000e+1,,,
2.739843750e+2,-1.040312500e-1,-1.520000000e+1,1.477875000e+1,,,
2.699843750e+2,-8.796875000e-2,-1.520000000e+1,1.680525000e+1,,,
2.740312500e+2,-9.625000000e-2,-1.599687500e+1,1.477350000e+1,,,
2.719531250e+2,-1.080312500e-1,-1.520312500e+1,1.410675000e+1,,,
2.700000000e+2,-1.040000000e-1,-1.640000000e+1,1.613850000e+1,,,
2.740000000e+2,-1.079687500e-1,-1.479687500e+1,1.612800000e+1,,,
2.700000000e+2,-9.606250000e-2,-1.518437500e+1,1.613325000e+1,,,
2.719687500e+2,-1.040625000e-1,-1.519687500e+1,1.545600000e+1,,,
2.640000000e+2,-1.000000000e-1,-1.600000000e+1,1.545600000e+1,,,
2.680000000e+2,-1.040000000e-1,-1.519687500e+1,1.545075000e+1,,,
2.740156250e+2,-1.001250000e-1,-1.560000000e+1,1.612800000e+1,,,
2.720000000e+2,-1.078125000e-1,-1.559687500e+1,1.612800000e+1,,,
2.720000000e+2,-8.803125000e-2,-1.519687500e+1,1.681050000e+1,,,
2.699843750e+2,-1.080000000e-1,-1.560000000e+1,1.612800000e+1,,,
2.699843750e+2,-9.600000000e-2,-1.520000000e+1,1.746675000e+1,,,
2.700468750e+2,-1.041250000e-1,-1.560000000e+1,1.545075000e+1,,,
2.740000000e+2,-1.038750000e-1,-1.520312500e+1,1.680525000e+1,,,
2.699218750e+2,-9.600000000e-2,-1.600937500e+1,1.543500000e+1,,,
2.700000000e+2,-1.000625000e-1,-1.518437500e+1,1.611750000e+1,,,
2.720000000e+2,-9.612500000e-2,-1.479375000e+1,1.814400000e+1,,,
2.720000000e+2,-9.203125000e-2,-1.560000000e+1,1.545075000e+1,,,
2.740156250e+2,-1.001250000e-1,-1.638750000e+1,1.678950000e+1,,,
2.679531250e+2,-1.079062500e-1,-1.440312500e+1,1.545600000e+1,,,
2.799843750e+2,-1.000937500e-1,-1.599375000e+1,1.613325000e+1,,,
2.721718750e+2,-1.160937500e-1,-1.599687500e+1,1.680000000e+1,,,
2.699218750e+2,-1.000000000e-1,-1.519687500e+1,1.613850000e+1,,,
2.739218750e+2,-8.806250000e-2,-1.636875000e+1,1.614375000e+1,,,
2.679687500e+2,-1.001250000e-1,-1.640625000e+1,1.747725000e+1,,,
2.720000000e+2,-9.987500000e-2,-1.480312500e+1,1.480500000e+1,,,
2.700312500e+2,-9.193750000e-2,-1.600000000e+1,1.612800000e+1,,,
2.760468750e+2,-9.200000000e-2,-1.559062500e+1,1.814400000e+1,,,
2.739531250e+2,-9.631250000e-2,-1.559687500e+1,1.615425000e+1,,,
2.740312500e+2,-1.040000000e-1,-1.637187500e+1,1.611225000e+1,,,
2.759843750e+2,-8.800000000e-2,-1.680000000e+1,1.680000000e+1,,,
2.740468750e+2,-1.080000000e-1,-1.600000000e+1,1.679475000e+1,,,
2.719843750e+2,-9.175000000e-2,-1.480000000e+1,1.812825000e+1,,,
2.760000000e+2,-8.421875000e-2,-1.601562500e+1,1.544550000e+1,,,
2.700625000e+2,-1.040937500e-1,-1.559375000e+1,1.680000000e+1,,,
2.718906250e+2,-9.190625000e-2,-1.560000000e+1,1.612800000e+1,,,
2.780000000e+2,-1.036250000e-1,-1.600312500e+1,1.613850000e+1,,,
2.719062500e+2,-1.079687500e-1,-1.560000000e+1,1.544550000e+1,,,
2.700156250e+2,-1.039687500e-1,-1.560000000e+1,1.814400000e+1,,,
2.720000000e+2,-9.990625000e-2,-1.600000000e+1,1.746675000e+1,,,
2.720156250e+2,-9.187500000e-2,-1.520000000e+1,1.813875000e+1,,,
2.760000000e+2,-8.809375000e-2,-1.638750000e+1,1.680000000e+1,,,
2.739843750e+2,-9.996875000e-2,-1.681250000e+1,1.612275000e+1,,,
2.720000000e+2,-1.000625000e-1,-1.600625000e+1,1.544550000e+1,,,
2.740000000e+2,-1.080000000e-1,-1.639375000e+1,1.746675000e+1,,,
2.740000000e+2,-9.996875000e-2,-1.640312500e+1,1.680000000e+1,,,
2.720000000e+2,-1.039687500e-1,-1.560000000e+1,1.747200000e+1,,,
2.700000000e+2,-9.587500000e-2,-1.640312500e+1,1.680525000e+1,,,
2.740156250e+2,-1.000937500e-1,-1.640000000e+1,1.680000000e+1,,,
2.739843750e+2,-9.600000000e-2,-1.643437500e+1,1.744575000e+1,,,
2.779843750e+2,-9.203125000e-2,-1.520000000e+1,1.815450000e+1,,,
2.780000000e+2,-1.000312500e-1,-1.679687500e+1,1.611750000e+1,,,
2.720000000e+2,-9.990625000e-2,-1.599062500e+1,1.749825000e+1,,,
2.780625000e+2,-9.209375000e-2,-1.640000000e+1,1.881600000e+1,,,
2.779375000e+2,-1.040937500e-1,-1.600312500e+1,1.680000000e+1,,,
2.740156250e+2,-9.593750000e-2,-1.680000000e+1,1.881600000e+1,,,
2.780156250e+2,-9.593750000e-2,-1.640937500e+1,1.747200000e+1,,,
2.720625000e+2,-9.978125000e-2,-1.480000000e+1,1.878975000e+1,,,
2.739687500e+2,-1.120000000e-1,-1.639062500e+1,1.948800000e+1,,,
2.740156250e+2,-1.001562500e-1,-1.758750000e+1,1.881075000e+1,,,
2.759062500e+2,-9.603125000e-2,-1.559687500e+1,1.813350000e+1,,,
2.798750000e+2,-8.815625000e-2,-1.637500000e+1,1.881600000e+1,,,
2.801718750e+2,-9.156250000e-2,-1.721875000e+1,1.748775000e+1,,,
2.719843750e+2,-1.039375000e-1,-1.600625000e+1,1.744575000e+1,,,
2.780312500e+2,-1.000312500e-1,-1.639687500e+1,1.948275000e+1,,,
2.800000000e+2,-1.000312500e-1,-1.640625000e+1,1.880025000e+1,,,
2.779843750e+2,-9.203125000e-2,-1.679375000e+1,1.747725000e+1,,,
2.780156250e+2,-9.600000000e-2,-1.560000000e+1,1.747200000e+1,,,
2.779843750e+2,-9.600000000e-2,-1.639687500e+1,1.814400000e+1,,,
2.760000000e+2,-1.000312500e-1,-1.600312500e+1,2.018100000e+1,,,
2.779687500e+2,-9.218750000e-2,-1.679687500e+1,1.747200000e+1,,,
2.779843750e+2,-9.181250000e-2,-1.720312500e+1,1.883175000e+1,,,
2.800000000e+2,-1.079687500e-1,-1.718750000e+1,1.812825000e+1,,,
2.760312500e+2,-1.000312500e-1,-1.639375000e+1,1.746675000e+1,,,
2.759843750e+2,-9.987500000e-2,-1.680937500e+1,1.748250000e+1,,,
2.779375000e+2,-1.120000000e-1,-1.720000000e+1,1.881600000e+1,,,
2.819843750e+2,-1.002500000e-1,-1.720000000e+1,1.814400000e+1,,,
2.779687500e+2,-9.593750000e-2,-1.680000000e+1,1.813350000e+1,,,
2.800000000e+2,-1.000000000e-1,-1.599687500e+1,1.815975000e+1,,,
2.799687500e+2,-9.600000000e-2,-1.640312500e+1,2.083200000e+1,,,
2.759843750e+2,-1.040000000e-1,-1.680000000e+1,1.878975000e+1,,,
2.759843750e+2,-9.206250000e-2,-1.801250000e+1,1.746150000e+1,,,
2.780000000e+2,-9.581250000e-2,-1.764062500e+1,1.745100000e+1,,,
2.800000000e+2,-9.603125000e-2,-1.600937500e+1,1.948800000e+1,,,
2.780156250e+2,-9.600000000e-2,-1.600625000e+1,1.813875000e+1,,,
2.739843750e+2,-1.000000000e-1,-1.681562500e+1,1.814400000e+1,,,
2.820000000e+2,-8.800000000e-2,-1.760312500e+1,1.814400000e+1,,,
2.760156250e+2,-1.000312500e-1,-1.719062500e+1,1.747200000e+1,,,
2.779687500e+2,-9.600000000e-2,-1.640000000e+1,1.879500000e+1,,,
2.780000000e+2,-9.200000000e-2,-1.719687500e+1,1.881075000e+1,,,
2.820000000e+2,-9.590625000e-2,-1.639062500e+1,1.814925000e+1,,,
2.779843750e+2,-9.996875000e-2,-1.600312500e+1,1.881075000e+1,,,
2.799687500e+2,-1.040000000e-1,-1.640312500e+1,1.747200000e+1,,,
2.740000000e+2,-1.040625000e-1,-1.640312500e+1,1.951425000e+1,,,
2.819687500e+2,-8.803125000e-2,-1.680000000e+1,1.948275000e+1,,,
2.800000000e+2,-9.971875000e-2,-1.677500000e+1,2.017575000e+1,,,
2.799843750e+2,-1.000937500e-1,-1.800312500e+1,1.679475000e+1,,,
2.760000000e+2,-9.606250000e-2,-1.719375000e+1,1.881600000e+1,,,
2.799531250e+2,-9.200000000e-2,-1.720000000e+1,1.814400000e+1,,,
2.800000000e+2,-1.000000000e-1,-1.680000000e+1,1.814925000e+1,,,
2.779843750e+2,-1.040000000e-1,-1.681875000e+1,1.948800000e+1,,,
2.799843750e+2,-9.200000000e-2,-1.800000000e+1,1.545600000e+1,,,
2.780625000e+2,-1.036250000e-1,-1.727187500e+1,1.811775000e+1,,,
2.761093750e+2,-1.000000000e-1,-1.600000000e+1,1.882125000e+1,,,
2.839218750e+2,-9.200000000e-2,-1.760000000e+1,1.948275000e+1,,,
2.699375000e+2,-1.000312500e-1,-1.600000000e+1,2.017050000e+1,,,
2.801093750e+2,-9.596875000e-2,-1.722187500e+1,2.014950000e+1,,,
2.779375000e+2,-9.200000000e-2,-1.759062500e+1,1.747200000e+1,,,
2.780156250e+2,-9.596875000e-2,-1.679062500e+1,1.948275000e+1,,,
2.799531250e+2,-1.000625000e-1,-1.760000000e+1,1.813875000e+1,,,
2.800937500e+2,-9.212500000e-2,-1.639687500e+1,1.881075000e+1,,,
2.740000000e+2,-9.187500000e-2,-1.680000000e+1,1.746675000e+1,,,
2.779687500e+2,-1.119687500e-1,-1.599687500e+1,1.883700000e+1,,,
2.800156250e+2,-1.039375000e-1,-1.723125000e+1,1.881600000e+1,,,
2.799687500e+2,-9.603125000e-2,-1.760000000e+1,1.881600000e+1,,,
2.820625000e+2,-1.000937500e-1,-1.721562500e+1,1.814400000e+1,,,
2.759687500e+2,-9.203125000e-2,-1.680312500e+1,1.948800000e+1,,,
2.800156250e+2,-9.600000000e-2,-1.760312500e+1,1.881075000e+1,,,
2.819843750e+2,-1.000000000e-1,-1.760000000e+1,1.813875000e+1,,,
2.820000000e+2,-1.000312500e-1,-1.560312500e+1,1.813875000e+1,,,
2.820000000e+2,-1.040000000e-1,-1.760000000e+1,1.947750000e+1,,,
2.800000000e+2,-9.609375000e-2,-1.681875000e+1,2.081625000e+1,,,
2.840000000e+2,-8.803125000e-2,-1.639062500e+1,1.881600000e+1,,,
2.800156250e+2,-8.800000000e-2,-1.759062500e+1,2.082675000e+1,,,
2.799843750e+2,-9.200000000e-2,-1.760312500e+1,1.814400000e+1,,,
2.820000000e+2,-1.000312500e-1,-1.680625000e+1,1.881075000e+1,,,
2.780000000e+2,-8.800000000e-2,-1.760000000e+1,1.882125000e+1,,,
2.819843750e+2,-1.000312500e-1,-1.640000000e+1,1.814400000e+1,,,
2.819843750e+2,-9.212500000e-2,-1.797187500e+1,1.880025000e+1,,,
2.860000000e+2,-8.800000000e-2,-1.759687500e+1,1.948800000e+1,,,
2.820000000e+2,-9.196875000e-2,-1.720000000e+1,2.084250000e+1,,,
2.779843750e+2,-9.600000000e-2,-1.761562500e+1,2.010225000e+1,,,
2.739687500e+2,-9.603125000e-2,-1.757500000e+1,1.746150000e+1,,,
2.740625000e+2,-1.000000000e-1,-1.640000000e+1,1.816500000e+1,,,
2.819843750e+2,-9.600000000e-2,-1.761250000e+1,1.880025000e+1,,,
2.760000000e+2,-9.978125000e-2,-1.762812500e+1,1.812300000e+1,,,
2.819687500e+2,-1.040312500e-1,-1.720000000e+1,2.082675000e+1,,,
2.820000000e+2,-9.603125000e-2,-1.760312500e+1,1.879500000e+1,,,
2.819687500e+2,-9.600000000e-2,-1.760000000e+1,1.948275000e+1,,,
2.839843750e+2,-9.600000000e-2,-1.760000000e+1,2.016000000e+1,,,
2.820937500e+2,-9.596875000e-2,-1.800000000e+1,2.016000000e+1,,,
2.779531250e+2,-1.038750000e-1,-1.760625000e+1,2.015475000e+1,,,
2.820000000e+2,-1.040000000e-1,-1.760312500e+1,2.016525000e+1,,,
2.779531250e+2,-8.800000000e-2,-1.760000000e+1,1.881075000e+1,,,
2.800156250e+2,-8.806250000e-2,-1.758750000e+1,1.948275000e+1,,,
2.799843750e+2,-9.203125000e-2,-1.600000000e+1,2.016000000e+1,,,
2.800000000e+2,-9.606250000e-2,-1.800000000e+1,2.014950000e+1,,,
2.799531250e+2,-9.593750000e-2,-1.598437500e+1,1.948800000e+1,,,
2.780156250e+2,-8.796875000e-2,-1.714062500e+1,2.012850000e+1,,,
2.839531250e+2,-9.600000000e-2,-1.760000000e+1,2.150400000e+1,,,
2.820312500e+2,-8.800000000e-2,-1.720000000e+1,2.016000000e+1,,,
2.819843750e+2,-9.606250000e-2,-1.719687500e+1,1.881600000e+1,,,
2.820000000e+2,-1.040000000e-1,-1.680625000e+1,2.017050000e+1,,,
2.820000000e+2,-9.200000000e-2,-1.759375000e+1,1.948275000e+1,,,
2.819687500e+2,-9.993750000e-2,-1.640312500e+1,1.880025000e+1,,,
2.840312500e+2,-9.609375000e-2,-1.799062500e+1,2.083200000e+1,,,
2.839687500e+2,-9.203125000e-2,-1.800000000e+1,1.948800000e+1,,,
2.799687500e+2,-9.200000000e-2,-1.798437500e+1,1.814400000e+1,,,
2.800156250e+2,-9.603125000e-2,-1.640000000e+1,1.881600000e+1,,,
2.820000000e+2,-1.000000000e-1,-1.881562500e+1,1.881600000e+1,,,
2.820000000e+2,-9.200000000e-2,-1.760000000e+1,1.881600000e+1,,,
2.859843750e+2,-9.590625000e-2,-1.798125000e+1,1.881075000e+1,,,
2.799375000e+2,-9.600000000e-2,-1.800000000e+1,1.948275000e+1,,,
2.799687500e+2,-8.796875000e-2,-1.800000000e+1,1.813350000e+1,,,
2.859843750e+2,-8.806250000e-2,-1.720312500e+1,2.082675000e+1,,,
2.839843750e+2,-9.200000000e-2,-1.760937500e+1,1.948275000e+1,,,
2.820156250e+2,-9.209375000e-2,-1.840000000e+1,2.016000000e+1,,,
2.780156250e+2,-9.996875000e-2,-1.800312500e+1,2.015475000e+1,,,
2.779687500e+2,-9.190625000e-2,-1.840000000e+1,2.084250000e+1,,,
2.800000000e+2,-1.039687500e-1,-1.800000000e+1,1.949325000e+1,,,
2.780000000e+2,-1.000312500e-1,-1.840000000e+1,1.880550000e+1,,,
2.820156250e+2,-1.080000000e-1,-1.800625000e+1,1.746150000e+1,,,
2.799687500e+2,-9.584375000e-2,-1.878750000e+1,1.883175000e+1,,,
2.820000000e+2,-9.200000000e-2,-1.760000000e+1,2.083200000e+1,,,
2.840000000e+2,-9.190625000e-2,-1.840312500e+1,2.082675000e+1,,,
2.840000000e+2,-1.000312500e-1,-1.719687500e+1,1.948800000e+1,,,
2.880000000e+2,-8.796875000e-2,-1.800000000e+1,1.881600000e+1,,,
2.800000000e+2,-9.206250000e-2,-1.760000000e+1,1.949325000e+1,,,
2.839843750e+2,-1.000312500e-1,-1.720000000e+1,2.083200000e+1,,,
2.840468750e+2,-9.593750000e-2,-1.800625000e+1,2.150925000e+1,,,
2.800312500e+2,-9.603125000e-2,-1.879687500e+1,1.881600000e+1,,,
2.799687500e+2,-9.993750000e-2,-1.882500000e+1,2.149875000e+1,,,
2.799218750e+2,-9.996875000e-2,-1.760312500e+1,1.949850000e+1,,,
2.760000000e+2,-9.193750000e-2,-1.840000000e+1,1.882125000e+1,,,
2.821250000e+2,-9.209375000e-2,-1.798750000e+1,2.083200000e+1,,,
2.839531250e+2,-1.000937500e-1,-1.760625000e+1,1.881600000e+1,,,
2.799375000e+2,-9.993750000e-2,-1.840000000e+1,2.016000000e+1,,,
2.780000000e+2,-9.596875000e-2,-1.760000000e+1,1.950375000e+1,,,
2.799531250e+2,-9.596875000e-2,-1.839375000e+1,1.814400000e+1,,,
2.819531250e+2,-1.000000000e-1,-1.960312500e+1,1.948800000e+1,,,
2.839843750e+2,-1.000312500e-1,-1.839375000e+1,1.948275000e+1,,,
2.840000000e+2,-1.000312500e-1,-1.839062500e+1,1.948800000e+1,,,
2.820000000e+2,-9.996875000e-2,-1.760312500e+1,1.948800000e+1,,,
2.800312500e+2,-9.603125000e-2,-1.880312500e+1,2.083200000e+1,,,
2.780156250e+2,-1.037812500e-1,-1.840000000e+1,1.950900000e+1,,,
2.821562500e+2,-1.120000000e-1,-1.880000000e+1,1.948275000e+1,,,
2.879375000e+2,-1.079687500e-1,-1.760000000e+1,2.084250000e+1,,,
2.799375000e+2,-9.993750000e-2,-1.880625000e+1,2.082675000e+1,,,
2.840625000e+2,-9.600000000e-2,-1.800000000e+1,1.948275000e+1,,,
2.860000000e+2,-9.596875000e-2,-1.840000000e+1,2.151450000e+1,,,
2.840000000e+2,-9.606250000e-2,-1.760000000e+1,2.082675000e+1,,,
2.860000000e+2,-1.077187500e-1,-1.838125000e+1,2.016525000e+1,,,
2.859218750e+2,-1.078750000e-1,-1.840000000e+1,2.016000000e+1,,,
2.780000000e+2,-8.775000000e-2,-1.880000000e+1,2.150400000e+1,,,
2.880000000e+2,-9.237500000e-2,-1.799687500e+1,2.083725000e+1,,,
2.839687500e+2,-1.079687500e-1,-1.800000000e+1,2.083200000e+1,,,
2.800000000e+2,-9.178125000e-2,-1.839687500e+1,2.016000000e+1,,,
2.839531250e+2,-9.612500000e-2,-1.799062500e+1,1.950375000e+1,,,
2.840000000e+2,-1.000000000e-1,-1.919375000e+1,1.881600000e+1,,,
2.860312500e+2,-9.596875000e-2,-1.879375000e+1,1.949325000e+1,,,
2.859375000e+2,-9.203125000e-2,-1.839687500e+1,2.016525000e+1,,,
2.799062500e+2,-1.001562500e-1,-1.840937500e+1,2.083200000e+1,,,
2.801093750e+2,-1.040625000e-1,-1.878125000e+1,2.013375000e+1,,,
2.860000000e+2,-1.080000000e-1,-1.760000000e+1,1.948275000e+1,,,
2.820000000e+2,-1.002187500e-1,-1.877187500e+1,2.082675000e+1,,,
2.840156250e+2,-9.203125000e-2,-1.840000000e+1,2.016000000e+1,,,
2.860000000e+2,-1.080625000e-1,-1.840000000e+1,2.084250000e+1,,,
2.820156250e+2,-9.581250000e-2,-1.840000000e+1,1.881600000e+1,,,
2.839843750e+2,-9.615625000e-2,-1.879687500e+1,2.083725000e+1,,,
2.859843750e+2,-1.080625000e-1,-1.920625000e+1,2.017575000e+1,,,
2.859843750e+2,-1.040000000e-1,-2.000000000e+1,2.014425000e+1,,,
2.859531250e+2,-9.996875000e-2,-1.922500000e+1,2.217600000e+1,,,
2.819531250e+2,-1.001250000e-1,-1.880000000e+1,2.083725000e+1,,,
2.840468750e+2,-1.078750000e-1,-1.920000000e+1,2.082150000e+1,,,
2.880000000e+2,-9.187500000e-2,-1.880000000e+1,2.083200000e+1,,,
2.859687500e+2,-1.003437500e-1,-1.879687500e+1,2.016000000e+1,,,
2.880625000e+2,-1.080000000e-1,-1.800312500e+1,2.081625000e+1,,,
2.920000000e+2,-1.000000000e-1,-1.796250000e+1,2.150925000e+1,,,
2.880312500e+2,-9.200000000e-2,-1.880000000e+1,2.083200000e+1,,,
2.860000000e+2,-1.040000000e-1,-1.760000000e+1,2.150400000e+1,,,
2.859843750e+2,-9.984375000e-2,-1.920937500e+1,2.014425000e+1,,,
2.880000000e+2,-9.215625000e-2,-1.998437500e+1,2.016000000e+1,,,
2.839843750e+2,-1.121250000e-1,-1.839062500e+1,2.083200000e+1,,,
2.899531250e+2,-9.981250000e-2,-1.840000000e+1,2.284800000e+1,,,
2.880625000e+2,-9.593750000e-2,-1.883437500e+1,2.017575000e+1,,,
2.880781250e+2,-9.603125000e-2,-1.800000000e+1,2.081625000e+1,,,
2.939687500e+2,-1.001250000e-1,-1.959687500e+1,2.150400000e+1,,,
2.859531250e+2,-1.039062500e-1,-1.879687500e+1,2.218125000e+1,,,
2.880000000e+2,-9.187500000e-2,-1.880937500e+1,2.284800000e+1,,,
2.860000000e+2,-9.209375000e-2,-1.960000000e+1,2.150400000e+1,,,
2.880000000e+2,-9.600000000e-2,-1.881562500e+1,2.083200000e+1,,,
2.860000000e+2,-9.603125000e-2,-1.878750000e+1,2.148300000e+1,,,
2.900000000e+2,-9.996875000e-2,-1.959687500e+1,2.285325000e+1,,,
2.860000000e+2,-9.606250000e-2,-1.880625000e+1,2.083200000e+1,,,
2.840000000e+2,-1.041562500e-1,-1.800000000e+1,2.150400000e+1,,,
2.840000000e+2,-9.975000000e-2,-1.840312500e+1,2.016525000e+1,,,
2.900000000e+2,-9.618750000e-2,-1.840000000e+1,2.217600000e+1,,,
2.860000000e+2,-1.080000000e-1,-1.878125000e+1,2.352000000e+1,,,
2.879843750e+2,-1.039375000e-1,-1.920000000e+1,2.219175000e+1,,,
2.880000000e+2,-1.040000000e-1,-1.880312500e+1,2.083200000e+1,,,
2.859843750e+2,-1.040000000e-1,-1.840000000e+1,2.151975000e+1,,,
2.860312500e+2,-1.000000000e-1,-1.839062500e+1,2.217600000e+1,,,
2.879531250e+2,-9.990625000e-2,-1.760000000e+1,2.082675000e+1,,,
2.820000000e+2,-9.203125000e-2,-1.840000000e+1,2.150400000e+1,,,
2.879375000e+2,-1.000937500e-1,-1.840312500e+1,2.083200000e+1,,,
2.860156250e+2,-9.190625000e-2,-1.760000000e+1,2.215500000e+1,,,
2.880000000e+2,-1.079062500e-1,-1.919687500e+1,2.284800000e+1,,,
2.859687500e+2,-1.001250000e-1,-1.879062500e+1,2.284275000e+1,,,
2.880468750e+2,-1.000000000e-1,-1.840000000e+1,2.149875000e+1,,,
2.858437500e+2,-9.603125000e-2,-1.840000000e+1,2.284800000e+1,,,
2.940312500e+2,-9.628125000e-2,-1.877500000e+1,2.217600000e+1,,,
2.859843750e+2,-8.793750000e-2,-2.000000000e+1,2.219175000e+1,,,
2.920000000e+2,-9.996875000e-2,-1.921250000e+1,2.082675000e+1,,,
2.860000000e+2,-9.203125000e-2,-1.880312500e+1,2.286900000e+1,,,
